INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
6054	±‰“Ï…Ò¡˙√®	605	75	9	1	0	1000	10	740	400000	-1	-1	722	900000	668	450000	716	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1719	1454	925	1190	925	1255	1380	1443	1631	1882	150	500	100	200	50	1800000	6050
6055	±‰“Ï…Ò¡˙√®	605	75	9	1	0	1000	10	740	400000	-1	-1	722	900000	668	450000	716	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1790	1515	964	1239	964	1255	1380	1443	1631	1882	150	500	100	200	50	1800000	6050
6056	±‰“Ï…Ò¡˙√®	605	75	9	1	0	1000	10	740	400000	-1	-1	722	900000	668	450000	716	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1862	1575	1002	1289	1002	1255	1380	1443	1631	1882	150	500	100	200	50	1800000	6050
6059	…Ò¡˙√®±¶±¶	605	75	9	0	1	1000	10	740	400000	-1	-1	722	900000	668	450000	716	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	150	500	100	200	50	1800000	6050
6060	≥…ƒÍƒ´æµ√®	606	5	9	0	0	1000	10	698	200000	-1	-1	728	900000	712	250000	724	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	100	150	50	1800000	6060
6061	±‰“Ïƒ´æµ√®	606	5	9	1	0	1000	10	698	200000	-1	-1	728	900000	712	250000	724	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	755	862	1402	862	1186	846	930	972	1099	1269	500	200	100	150	50	1800000	6060
6062	±‰“Ïƒ´æµ√®	606	5	9	1	0	1000	10	698	200000	-1	-1	728	900000	712	250000	724	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	853	975	1585	975	1341	846	930	972	1099	1269	500	200	100	150	50	1800000	6060
6069	ƒ´æµ√®±¶±¶	606	5	9	0	1	1000	10	698	200000	-1	-1	728	900000	712	250000	724	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	200	100	150	50	1800000	6060
6070	≥…ƒÍ¡˜––√®	607	45	9	0	0	1000	10	698	250000	-1	-1	728	900000	712	300000	724	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	100	150	50	1800000	6070
6071	±‰“Ï¡˜––√®	607	45	9	1	0	1000	10	698	250000	-1	-1	728	900000	712	300000	724	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	753	861	1399	861	1184	948	1042	1090	1232	1422	500	200	100	150	50	1800000	6070
6072	±‰“Ï¡˜––√®	607	45	9	1	0	1000	10	698	250000	-1	-1	728	900000	712	300000	724	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	822	939	1527	939	1292	948	1042	1090	1232	1422	500	200	100	150	50	1800000	6070
6073	±‰“Ï¡˜––√®	607	45	9	1	0	1000	10	698	250000	-1	-1	728	900000	712	300000	724	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	890	1018	1654	1018	1399	948	1042	1090	1232	1422	500	200	100	150	50	1800000	6070
6079	¡˜––√®±¶±¶	607	45	9	0	1	1000	10	698	250000	-1	-1	728	900000	712	300000	724	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	200	100	150	50	1800000	6070
6080	≥…ƒÍ ±…–√®	608	55	9	0	0	1000	10	698	300000	-1	-1	728	900000	712	350000	724	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	100	150	50	1800000	6080
6081	±‰“Ï ±…–√®	608	55	9	1	0	1000	10	698	300000	-1	-1	728	900000	712	350000	724	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	767	877	1425	877	1206	1051	1156	1208	1366	1576	500	200	100	150	50	1800000	6080
6082	±‰“Ï ±…–√®	608	55	9	1	0	1000	10	698	300000	-1	-1	728	900000	712	350000	724	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	821	938	1524	938	1290	1051	1156	1208	1366	1576	500	200	100	150	50	1800000	6080
6083	±‰“Ï ±…–√®	608	55	9	1	0	1000	10	698	300000	-1	-1	728	900000	712	350000	724	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	874	999	1624	999	1374	1051	1156	1208	1366	1576	500	200	100	150	50	1800000	6080
6084	±‰“Ï ±…–√®	608	55	9	1	0	1000	10	698	300000	-1	-1	728	900000	712	350000	724	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	928	1060	1723	1060	1458	1051	1156	1208	1366	1576	500	200	100	150	50	1800000	6080
6089	 ±…–√®±¶±¶	608	55	9	0	1	1000	10	698	300000	-1	-1	728	900000	712	350000	724	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	200	100	150	50	1800000	6080
6090	≥…ƒÍ≈ºœÒ√®	609	65	9	0	0	1000	10	698	350000	-1	-1	728	900000	712	400000	724	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	100	150	50	1800000	6090
6091	±‰“Ï≈ºœÒ√®	609	65	9	1	0	1000	10	698	350000	-1	-1	728	900000	712	400000	724	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	787	899	1462	899	1237	1153	1268	1325	1498	1729	500	200	100	150	50	1800000	6090
6092	±‰“Ï≈ºœÒ√®	609	65	9	1	0	1000	10	698	350000	-1	-1	728	900000	712	400000	724	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	831	950	1544	950	1307	1153	1268	1325	1498	1729	500	200	100	150	50	1800000	6090
6093	±‰“Ï≈ºœÒ√®	609	65	9	1	0	1000	10	698	350000	-1	-1	728	900000	712	400000	724	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	876	1001	1627	1001	1377	1153	1268	1325	1498	1729	500	200	100	150	50	1800000	6090
6094	±‰“Ï≈ºœÒ√®	609	65	9	1	0	1000	10	698	350000	-1	-1	728	900000	712	400000	724	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	920	1052	1710	1052	1447	1153	1268	1325	1498	1729	500	200	100	150	50	1800000	6090
6095	±‰“Ï≈ºœÒ√®	609	65	9	1	0	1000	10	698	350000	-1	-1	728	900000	712	400000	724	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	965	1103	1793	1103	1517	1153	1268	1325	1498	1729	500	200	100	150	50	1800000	6090
6099	≈ºœÒ√®±¶±¶	609	65	9	0	1	1000	10	698	350000	-1	-1	728	900000	712	400000	724	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	200	100	150	50	1800000	6090
6100	≥…ƒÍπ⁄æ¸√®	610	75	9	0	0	1000	10	698	400000	-1	-1	728	900000	712	450000	724	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	200	100	150	50	1800000	6100
6101	±‰“Ïπ⁄æ¸√®	610	75	9	1	0	1000	10	698	400000	-1	-1	728	900000	712	450000	724	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	500	200	100	150	50	1800000	6100
6102	±‰“Ïπ⁄æ¸√®	610	75	9	1	0	1000	10	698	400000	-1	-1	728	900000	712	450000	724	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	500	200	100	150	50	1800000	6100
6103	±‰“Ïπ⁄æ¸√®	610	75	9	1	0	1000	10	698	400000	-1	-1	728	900000	712	450000	724	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	500	200	100	150	50	1800000	6100
6104	±‰“Ïπ⁄æ¸√®	610	75	9	1	0	1000	10	698	400000	-1	-1	728	900000	712	450000	724	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1057	1719	1057	1454	1255	1380	1443	1631	1882	500	200	100	150	50	1800000	6100
6105	±‰“Ïπ⁄æ¸√®	610	75	9	1	0	1000	10	698	400000	-1	-1	728	900000	712	450000	724	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	964	1102	1790	1102	1515	1255	1380	1443	1631	1882	500	200	100	150	50	1800000	6100
6106	±‰“Ïπ⁄æ¸√®	610	75	9	1	0	1000	10	698	400000	-1	-1	728	900000	712	450000	724	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1002	1146	1862	1146	1575	1255	1380	1443	1631	1882	500	200	100	150	50	1800000	6100
6109	π⁄æ¸√®±¶±¶	610	75	9	0	1	1000	10	698	400000	-1	-1	728	900000	712	450000	724	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	200	100	150	50	1800000	6100
6110	≥…ƒÍœ¨ƒÒ	611	5	9	0	0	10	10	688	300000	-1	-1	712	900000	703	250000	706	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	200	500	150	100	50	1800000	6110
6111	±‰“Ïœ¨ƒÒ	611	5	9	1	0	10	10	688	300000	-1	-1	712	900000	703	250000	706	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	755	862	1402	862	1186	846	930	972	1099	1269	200	500	150	100	50	1800000	6110
6112	±‰“Ïœ¨ƒÒ	611	5	9	1	0	10	10	688	300000	-1	-1	712	900000	703	250000	706	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	853	975	1585	975	1341	846	930	972	1099	1269	200	500	150	100	50	1800000	6110
6119	œ¨ƒÒ±¶±¶	611	5	9	0	1	10	10	688	300000	-1	-1	712	900000	703	250000	706	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	200	500	150	100	50	1800000	6110
6120	≥…ƒÍ¡Èœ¨ƒÒ	612	45	9	0	0	10	10	688	350000	-1	-1	712	900000	703	300000	706	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	200	500	150	100	50	1800000	6120
6121	±‰“Ï¡Èœ¨ƒÒ	612	45	9	1	0	10	10	688	350000	-1	-1	712	900000	703	300000	706	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	753	861	1399	861	1184	948	1042	1090	1232	1422	200	500	150	100	50	1800000	6120
6122	±‰“Ï¡Èœ¨ƒÒ	612	45	9	1	0	10	10	688	350000	-1	-1	712	900000	703	300000	706	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	822	939	1527	939	1292	948	1042	1090	1232	1422	200	500	150	100	50	1800000	6120
6123	±‰“Ï¡Èœ¨ƒÒ	612	45	9	1	0	10	10	688	350000	-1	-1	712	900000	703	300000	706	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	890	1018	1654	1018	1399	948	1042	1090	1232	1422	200	500	150	100	50	1800000	6120
6129	¡Èœ¨ƒÒ±¶±¶	612	45	9	0	1	10	10	688	350000	-1	-1	712	900000	703	300000	706	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	200	500	150	100	50	1800000	6120
6130	≥…ƒÍ’‰œ¨ƒÒ	613	55	9	0	0	10	10	688	400000	-1	-1	712	900000	703	350000	706	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	200	500	150	100	50	1800000	6130
6131	±‰“Ï’‰œ¨ƒÒ	613	55	9	1	0	10	10	688	400000	-1	-1	712	900000	703	350000	706	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	767	877	1425	877	1206	1051	1156	1208	1366	1576	200	500	150	100	50	1800000	6130
6132	±‰“Ï’‰œ¨ƒÒ	613	55	9	1	0	10	10	688	400000	-1	-1	712	900000	703	350000	706	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	821	938	1524	938	1290	1051	1156	1208	1366	1576	200	500	150	100	50	1800000	6130
6133	±‰“Ï’‰œ¨ƒÒ	613	55	9	1	0	10	10	688	400000	-1	-1	712	900000	703	350000	706	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	874	999	1624	999	1374	1051	1156	1208	1366	1576	200	500	150	100	50	1800000	6130
6134	±‰“Ï’‰œ¨ƒÒ	613	55	9	1	0	10	10	688	400000	-1	-1	712	900000	703	350000	706	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	928	1060	1723	1060	1458	1051	1156	1208	1366	1576	200	500	150	100	50	1800000	6130
6139	’‰œ¨ƒÒ±¶±¶	613	55	9	0	1	10	10	688	400000	-1	-1	712	900000	703	350000	706	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	200	500	150	100	50	1800000	6130
6140	≥…ƒÍ≥¨œ¨ƒÒ	614	65	9	0	0	10	10	688	450000	-1	-1	712	900000	703	400000	706	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	200	500	150	100	50	1800000	6140
6141	±‰“Ï≥¨œ¨ƒÒ	614	65	9	1	0	10	10	688	450000	-1	-1	712	900000	703	400000	706	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	787	899	1462	899	1237	1153	1268	1325	1498	1729	200	500	150	100	50	1800000	6140
6142	±‰“Ï≥¨œ¨ƒÒ	614	65	9	1	0	10	10	688	450000	-1	-1	712	900000	703	400000	706	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	831	950	1544	950	1307	1153	1268	1325	1498	1729	200	500	150	100	50	1800000	6140
6143	±‰“Ï≥¨œ¨ƒÒ	614	65	9	1	0	10	10	688	450000	-1	-1	712	900000	703	400000	706	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	876	1001	1627	1001	1377	1153	1268	1325	1498	1729	200	500	150	100	50	1800000	6140
6144	±‰“Ï≥¨œ¨ƒÒ	614	65	9	1	0	10	10	688	450000	-1	-1	712	900000	703	400000	706	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	920	1052	1710	1052	1447	1153	1268	1325	1498	1729	200	500	150	100	50	1800000	6140
6145	±‰“Ï≥¨œ¨ƒÒ	614	65	9	1	0	10	10	688	450000	-1	-1	712	900000	703	400000	706	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	965	1103	1793	1103	1517	1153	1268	1325	1498	1729	200	500	150	100	50	1800000	6140
6149	≥¨œ¨ƒÒ±¶±¶	614	65	9	0	1	10	10	688	450000	-1	-1	712	900000	703	400000	706	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	200	500	150	100	50	1800000	6140
6150	≥…ƒÍ…Òœ¨ƒÒ	615	75	9	0	0	10	10	688	500000	-1	-1	712	900000	703	450000	706	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	200	500	150	100	50	1800000	6150
6151	±‰“Ï…Òœ¨ƒÒ	615	75	9	1	0	10	10	688	500000	-1	-1	712	900000	703	450000	706	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	200	500	150	100	50	1800000	6150
6152	±‰“Ï…Òœ¨ƒÒ	615	75	9	1	0	10	10	688	500000	-1	-1	712	900000	703	450000	706	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	200	500	150	100	50	1800000	6150
6153	±‰“Ï…Òœ¨ƒÒ	615	75	9	1	0	10	10	688	500000	-1	-1	712	900000	703	450000	706	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	200	500	150	100	50	1800000	6150
6154	±‰“Ï…Òœ¨ƒÒ	615	75	9	1	0	10	10	688	500000	-1	-1	712	900000	703	450000	706	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1057	1719	1057	1454	1255	1380	1443	1631	1882	200	500	150	100	50	1800000	6150
6155	±‰“Ï…Òœ¨ƒÒ	615	75	9	1	0	10	10	688	500000	-1	-1	712	900000	703	450000	706	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	964	1102	1790	1102	1515	1255	1380	1443	1631	1882	200	500	150	100	50	1800000	6150
6156	±‰“Ï…Òœ¨ƒÒ	615	75	9	1	0	10	10	688	500000	-1	-1	712	900000	703	450000	706	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1002	1146	1862	1146	1575	1255	1380	1443	1631	1882	200	500	150	100	50	1800000	6150
6159	…Òœ¨ƒÒ±¶±¶	615	75	9	0	1	10	10	688	500000	-1	-1	712	900000	703	450000	706	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	200	500	150	100	50	1800000	6150
6160	≥…ƒÍ–‹√®	616	5	9	0	0	100	10	690	200000	-1	-1	658	900000	718	250000	728	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	100	200	500	150	50	1800000	6160
6161	±‰“Ï–‹√®	616	5	9	1	0	100	10	690	200000	-1	-1	658	900000	718	250000	728	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	970	1402	862	862	970	846	930	972	1099	1269	100	200	500	150	50	1800000	6160
6162	±‰“Ï–‹√®	616	5	9	1	0	100	10	690	200000	-1	-1	658	900000	718	250000	728	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1097	1585	975	975	1097	846	930	972	1099	1269	100	200	500	150	50	1800000	6160
6169	–‹√®±¶±¶	616	5	9	0	1	100	10	690	200000	-1	-1	658	900000	718	250000	728	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	844	1219	750	750	844	846	930	972	1099	1269	100	200	500	150	50	1800000	6160
6170	≥…ƒÍ«ø–‹√®	617	45	9	0	0	100	10	690	250000	-1	-1	658	900000	718	300000	728	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	100	200	500	150	50	1800000	6170
6171	±‰“Ï«ø–‹√®	617	45	9	1	0	100	10	690	250000	-1	-1	658	900000	718	300000	728	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	969	1399	861	861	969	948	1042	1090	1232	1422	100	200	500	150	50	1800000	6170
6172	±‰“Ï«ø–‹√®	617	45	9	1	0	100	10	690	250000	-1	-1	658	900000	718	300000	728	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1057	1527	939	939	1057	948	1042	1090	1232	1422	100	200	500	150	50	1800000	6170
6173	±‰“Ï«ø–‹√®	617	45	9	1	0	100	10	690	250000	-1	-1	658	900000	718	300000	728	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1145	1654	1018	1018	1145	948	1042	1090	1232	1422	100	200	500	150	50	1800000	6170
6179	«ø–‹√®±¶±¶	617	45	9	0	1	100	10	690	250000	-1	-1	658	900000	718	300000	728	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	881	1272	783	783	881	948	1042	1090	1232	1422	100	200	500	150	50	1800000	6170
6180	≥…ƒÍ’‰–‹√®	618	55	9	0	0	100	10	690	300000	-1	-1	658	900000	718	350000	728	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	100	200	500	150	50	1800000	6180
6181	±‰“Ï’‰–‹√®	618	55	9	1	0	100	10	690	300000	-1	-1	658	900000	718	350000	728	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	986	1425	877	877	986	1051	1156	1208	1366	1576	100	200	500	150	50	1800000	6180
6182	±‰“Ï’‰–‹√®	618	55	9	1	0	100	10	690	300000	-1	-1	658	900000	718	350000	728	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1055	1524	938	938	1055	1051	1156	1208	1366	1576	100	200	500	150	50	1800000	6180
6183	±‰“Ï’‰–‹√®	618	55	9	1	0	100	10	690	300000	-1	-1	658	900000	718	350000	728	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1124	1624	999	999	1124	1051	1156	1208	1366	1576	100	200	500	150	50	1800000	6180
6184	±‰“Ï’‰–‹√®	618	55	9	1	0	100	10	690	300000	-1	-1	658	900000	718	350000	728	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1193	1723	1060	1060	1193	1051	1156	1208	1366	1576	100	200	500	150	50	1800000	6180
6189	’‰–‹√®±¶±¶	618	55	9	0	1	100	10	690	300000	-1	-1	658	900000	718	350000	728	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	918	1326	816	816	918	1051	1156	1208	1366	1576	100	200	500	150	50	1800000	6180
6190	≥…ƒÍ≥¨–‹√®	619	65	9	0	0	100	10	690	350000	-1	-1	658	900000	718	400000	728	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	100	200	500	150	50	1800000	6190
6191	±‰“Ï≥¨–‹√®	619	65	9	1	0	100	10	690	350000	-1	-1	658	900000	718	400000	728	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1012	1462	899	899	1012	1153	1268	1325	1498	1729	100	200	500	150	50	1800000	6190
6192	±‰“Ï≥¨–‹√®	619	65	9	1	0	100	10	690	350000	-1	-1	658	900000	718	400000	728	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1069	1544	950	950	1069	1153	1268	1325	1498	1729	100	200	500	150	50	1800000	6190
6193	±‰“Ï≥¨–‹√®	619	65	9	1	0	100	10	690	350000	-1	-1	658	900000	718	400000	728	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1126	1627	1001	1001	1126	1153	1268	1325	1498	1729	100	200	500	150	50	1800000	6190
6194	±‰“Ï≥¨–‹√®	619	65	9	1	0	100	10	690	350000	-1	-1	658	900000	718	400000	728	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1184	1710	1052	1052	1184	1153	1268	1325	1498	1729	100	200	500	150	50	1800000	6190
6195	±‰“Ï≥¨–‹√®	619	65	9	1	0	100	10	690	350000	-1	-1	658	900000	718	400000	728	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1241	1793	1103	1103	1241	1153	1268	1325	1498	1729	100	200	500	150	50	1800000	6190
6199	≥¨–‹√®±¶±¶	619	65	9	0	1	100	10	690	350000	-1	-1	658	900000	718	400000	728	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	954	1379	848	848	954	1153	1268	1325	1498	1729	100	200	500	150	50	1800000	6190
6200	≥…ƒÍ…Ò–‹√®	620	75	9	0	0	100	10	690	400000	-1	-1	658	900000	718	450000	728	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	991	1432	881	881	991	1255	1380	1443	1631	1882	100	200	500	150	50	1800000	6200
6201	±‰“Ï…Ò–‹√®	620	75	9	1	0	100	10	690	400000	-1	-1	658	900000	718	450000	728	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1041	1504	925	925	1041	1255	1380	1443	1631	1882	100	200	500	150	50	1800000	6200
6202	±‰“Ï…Ò–‹√®	620	75	9	1	0	100	10	690	400000	-1	-1	658	900000	718	450000	728	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1090	1575	969	969	1090	1255	1380	1443	1631	1882	100	200	500	150	50	1800000	6200
6203	±‰“Ï…Ò–‹√®	620	75	9	1	0	100	10	690	400000	-1	-1	658	900000	718	450000	728	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1140	1647	1013	1013	1140	1255	1380	1443	1631	1882	100	200	500	150	50	1800000	6200
6204	±‰“Ï…Ò–‹√®	620	75	9	1	0	100	10	690	400000	-1	-1	658	900000	718	450000	728	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1190	1719	1057	1057	1190	1255	1380	1443	1631	1882	100	200	500	150	50	1800000	6200
